timestamp,messageType,latency,statusCode,roomId
1770509881142,TEXT,21,OK,1
1770509881142,TEXT,21,OK,9
1770509881142,TEXT,101,OK,9
1770509881142,TEXT,96,OK,13
1770509881142,TEXT,31,OK,10
1770509881144,TEXT,23,OK,3
1770509881144,TEXT,24,OK,17
1770509881144,TEXT,101,OK,9
1770509881144,TEXT,101,OK,9
1770509881151,TEXT,27,OK,13
1770509881151,TEXT,28,OK,9
1770509881151,TEXT,28,OK,16
1770509881151,JOIN,27,OK,14
1770509881151,TEXT,27,OK,9
1770509881151,TEXT,29,OK,11
1770509881151,TEXT,29,OK,5
1770509881151,TEXT,27,OK,2
1770509881154,TEXT,28,OK,7
1770509881154,TEXT,30,OK,2
1770509881154,TEXT,30,OK,19
1770509881157,TEXT,29,OK,16
1770509881157,TEXT,28,OK,1
1770509881157,TEXT,31,OK,12
1770509881157,TEXT,31,OK,2
1770509881157,LEAVE,30,OK,20
1770509881157,TEXT,26,OK,2
1770509881157,TEXT,29,OK,2
1770509881157,TEXT,29,OK,6
1770509881157,TEXT,28,OK,19
1770509881161,TEXT,29,OK,20
1770509881161,TEXT,27,OK,7
1770509881162,TEXT,25,OK,6
1770509881162,JOIN,27,OK,15
1770509881162,TEXT,32,OK,3
1770509881162,TEXT,31,OK,18
1770509881164,TEXT,34,OK,3
1770509881164,TEXT,32,OK,9
1770509881164,TEXT,28,OK,16
1770509881164,TEXT,29,OK,12
1770509881164,TEXT,32,OK,4
1770509881164,TEXT,29,OK,8
1770509881167,TEXT,30,OK,1
1770509881168,TEXT,31,OK,15
1770509881183,TEXT,45,OK,19
1770509881183,TEXT,57,OK,12
1770509881183,TEXT,57,OK,2
1770509881197,TEXT,38,OK,20
1770509881199,JOIN,24,OK,4
1770509881201,TEXT,26,OK,15
1770509881201,TEXT,23,OK,11
1770509881201,TEXT,23,OK,11
1770509881205,TEXT,27,OK,5
1770509881206,TEXT,22,OK,9
1770509881208,TEXT,24,OK,15
1770509881208,TEXT,24,OK,13
1770509881208,TEXT,24,OK,4
1770509881211,TEXT,26,OK,10
1770509881211,TEXT,33,OK,18
1770509881211,TEXT,26,OK,7
1770509881211,TEXT,26,OK,19
1770509881211,TEXT,27,OK,1
1770509881211,TEXT,26,OK,10
1770509881211,TEXT,26,OK,5
1770509881214,LEAVE,24,OK,8
1770509881214,TEXT,24,OK,14
1770509881214,TEXT,30,OK,19
1770509881214,TEXT,27,OK,5
1770509881214,TEXT,30,OK,9
1770509881214,TEXT,28,OK,10
1770509881214,TEXT,28,OK,14
1770509881214,TEXT,27,OK,17
1770509881214,TEXT,27,OK,10
1770509881215,TEXT,26,OK,8
1770509881215,TEXT,25,OK,3
1770509881217,TEXT,26,OK,20
1770509881217,TEXT,30,OK,4
1770509881217,TEXT,28,OK,14
1770509881217,TEXT,32,OK,13
1770509881217,TEXT,32,OK,12
1770509881217,TEXT,31,OK,15
1770509881219,TEXT,28,OK,16
1770509881219,TEXT,26,OK,9
1770509881220,TEXT,29,OK,17
1770509881220,TEXT,26,OK,12
1770509881220,TEXT,29,OK,13
1770509881220,LEAVE,27,OK,18
1770509881220,TEXT,29,OK,12
1770509881221,TEXT,29,OK,14
1770509881221,TEXT,29,OK,3
1770509881221,JOIN,30,OK,11
1770509881225,TEXT,47,OK,11
1770509881225,TEXT,29,OK,20
1770509881227,TEXT,29,OK,1
1770509881227,LEAVE,28,OK,9
1770509881228,JOIN,34,OK,4
1770509881243,LEAVE,31,OK,2
1770509881254,TEXT,64,OK,17
1770509881255,TEXT,62,OK,3
1770509881259,TEXT,28,OK,6
1770509881259,TEXT,28,OK,3
1770509881259,TEXT,32,OK,16
1770509881259,TEXT,33,OK,14
1770509881261,LEAVE,27,OK,1
1770509881262,TEXT,27,OK,19
1770509881265,TEXT,28,OK,16
1770509881268,TEXT,29,OK,18
1770509881268,TEXT,28,OK,2
1770509881268,TEXT,35,OK,16
1770509881268,TEXT,34,OK,7
1770509881269,TEXT,29,OK,19
1770509881269,LEAVE,33,OK,15
1770509881269,TEXT,29,OK,4
1770509881269,TEXT,28,OK,3
1770509881269,TEXT,29,OK,14
1770509881274,TEXT,25,OK,13
1770509881275,TEXT,31,OK,9
1770509881275,TEXT,25,OK,9
1770509881275,TEXT,25,OK,6
1770509881277,TEXT,28,OK,10
1770509881277,TEXT,34,OK,19
1770509881277,TEXT,33,OK,9
1770509881277,TEXT,33,OK,7
1770509881277,TEXT,37,OK,7
1770509881277,TEXT,37,OK,11
1770509881277,TEXT,31,OK,19
1770509881277,TEXT,37,OK,13
1770509881277,TEXT,37,OK,8
1770509881277,TEXT,34,OK,16
1770509881277,TEXT,34,OK,6
1770509881277,TEXT,28,OK,5
1770509881277,TEXT,25,OK,18
1770509881278,TEXT,31,OK,4
1770509881278,TEXT,34,OK,4
1770509881279,TEXT,29,OK,15
1770509881279,TEXT,27,OK,19
1770509881279,TEXT,29,OK,18
1770509881279,TEXT,26,OK,10
1770509881279,TEXT,26,OK,3
1770509881279,JOIN,29,OK,20
1770509881279,TEXT,26,OK,5
1770509881279,TEXT,29,OK,4
1770509881281,TEXT,26,OK,19
1770509881281,TEXT,28,OK,18
1770509881282,TEXT,29,OK,8
1770509881282,TEXT,29,OK,14
1770509881292,TEXT,23,OK,1
1770509881297,TEXT,28,OK,12
1770509881299,TEXT,30,OK,5
1770509881303,TEXT,30,OK,17
1770509881303,TEXT,28,OK,10
1770509881303,JOIN,28,OK,16
1770509881305,TEXT,26,OK,16
1770509881305,TEXT,26,OK,17
1770509881305,JOIN,30,OK,13
1770509881308,TEXT,28,OK,14
1770509881310,TEXT,30,OK,11
1770509881310,TEXT,70,OK,11
1770509881311,TEXT,31,OK,1
1770509881318,JOIN,27,OK,13
1770509881318,TEXT,28,OK,6
1770509881320,TEXT,29,OK,20
1770509881320,TEXT,29,OK,15
1770509881320,TEXT,29,OK,18
1770509881320,TEXT,29,OK,10
1770509881320,TEXT,29,OK,20
1770509881322,TEXT,53,OK,12
1770509881322,TEXT,27,OK,16
1770509881322,JOIN,31,OK,10
1770509881322,TEXT,29,OK,8
1770509881322,TEXT,30,OK,6
1770509881322,TEXT,31,OK,18
1770509881325,LEAVE,32,OK,13
1770509881325,TEXT,32,OK,2
1770509881325,TEXT,32,OK,15
1770509881325,TEXT,30,OK,13
1770509881325,TEXT,29,OK,9
1770509881325,TEXT,30,OK,15
1770509881325,LEAVE,29,OK,8
1770509881325,TEXT,29,OK,20
1770509881325,TEXT,28,OK,4
1770509881325,TEXT,25,OK,14
1770509881325,TEXT,32,OK,5
1770509881328,TEXT,28,OK,1
1770509881328,TEXT,28,OK,10
1770509881328,TEXT,27,OK,4
1770509881331,TEXT,28,OK,10
1770509881331,TEXT,29,OK,16
1770509881331,TEXT,56,OK,10
1770509881331,TEXT,28,OK,18
1770509881331,TEXT,28,OK,12
1770509881334,TEXT,28,OK,10
1770509881335,TEXT,31,OK,6
1770509881337,JOIN,31,OK,8
1770509881337,TEXT,33,OK,18
1770509881337,TEXT,31,OK,19
1770509881337,TEXT,48,OK,11
1770509881337,TEXT,26,OK,4
1770509881337,JOIN,34,OK,2
1770509881337,TEXT,31,OK,15
1770509881338,TEXT,32,OK,6
1770509881339,TEXT,28,OK,5
1770509881341,TEXT,30,OK,16
1770509881341,TEXT,30,OK,17
1770509881344,TEXT,26,OK,17
1770509881350,TEXT,31,OK,19
1770509881350,JOIN,61,OK,6
1770509881353,TEXT,30,OK,4
1770509881355,TEXT,29,OK,18
1770509881362,TEXT,24,OK,6
1770509881362,TEXT,27,OK,19
1770509881364,TEXT,26,OK,15
1770509881364,TEXT,25,OK,13
1770509881367,TEXT,28,OK,8
1770509881367,TEXT,61,OK,8
1770509881367,TEXT,61,OK,8
1770509881367,TEXT,32,OK,14
1770509881378,TEXT,28,OK,13
1770509881378,TEXT,28,OK,10
1770509881378,TEXT,28,OK,9
1770509881378,TEXT,27,OK,18
1770509881378,TEXT,28,OK,2
1770509881378,TEXT,28,OK,4
1770509881378,TEXT,28,OK,12
1770509881378,TEXT,28,OK,10
1770509881378,JOIN,28,OK,5
1770509881378,TEXT,28,OK,16
1770509881378,TEXT,28,OK,7
1770509881378,TEXT,27,OK,7
1770509881381,TEXT,30,OK,8
1770509881381,TEXT,30,OK,19
1770509881381,TEXT,23,OK,14
1770509881381,LEAVE,30,OK,13
1770509881381,TEXT,29,OK,20
1770509881381,TEXT,26,OK,10
1770509881381,JOIN,30,OK,6
1770509881383,TEXT,31,OK,15
1770509881383,LEAVE,28,OK,13
1770509881383,TEXT,25,OK,17
1770509881383,TEXT,25,OK,16
1770509881383,JOIN,29,OK,20
1770509881383,TEXT,28,OK,8
1770509881386,TEXT,26,OK,10
1770509881390,TEXT,34,OK,15
1770509881390,TEXT,29,OK,15
1770509881390,TEXT,29,OK,15
1770509881390,TEXT,51,OK,6
1770509881390,TEXT,29,OK,11
1770509881390,TEXT,27,OK,17
1770509881390,TEXT,55,OK,19
1770509881390,TEXT,26,OK,12
1770509881390,TEXT,29,OK,3
1770509881390,TEXT,27,OK,4
1770509881390,TEXT,27,OK,5
1770509881390,TEXT,27,OK,14
1770509881390,TEXT,27,OK,8
1770509881390,TEXT,29,OK,8
1770509881390,TEXT,27,OK,11
1770509881390,TEXT,30,OK,9
1770509881390,TEXT,27,OK,11
1770509881390,LEAVE,27,OK,19
1770509881395,TEXT,31,OK,1
1770509881395,TEXT,31,OK,20
1770509881395,TEXT,27,OK,9
1770509881395,TEXT,30,OK,9
1770509881395,TEXT,27,OK,7
1770509881395,TEXT,27,OK,1
1770509881395,TEXT,27,OK,15
1770509881395,TEXT,27,OK,5
1770509881398,LEAVE,30,OK,9
1770509881406,TEXT,54,OK,20
1770509881407,TEXT,25,OK,3
1770509881407,TEXT,28,OK,9
1770509881407,JOIN,25,OK,1
1770509881409,TEXT,27,OK,3
1770509881409,TEXT,27,OK,13
1770509881426,TEXT,43,OK,4
1770509881426,TEXT,45,OK,6
1770509881431,TEXT,68,OK,8
1770509881431,TEXT,47,OK,1
1770509881431,TEXT,47,OK,5
1770509881433,TEXT,70,OK,1
1770509881444,TEXT,35,OK,1
1770509881444,JOIN,34,OK,2
1770509881444,LEAVE,32,OK,3
1770509881444,TEXT,30,OK,7
1770509881444,TEXT,29,OK,7
1770509881444,TEXT,34,OK,16
1770509881444,TEXT,37,OK,13
1770509881444,TEXT,29,OK,20
1770509881444,TEXT,35,OK,8
1770509881444,TEXT,35,OK,12
1770509881444,TEXT,29,OK,14
1770509881444,TEXT,34,OK,18
1770509881444,TEXT,30,OK,2
1770509881444,LEAVE,29,OK,5
1770509881444,TEXT,35,OK,20
1770509881444,TEXT,31,OK,2
1770509881444,TEXT,35,OK,3
1770509881444,TEXT,31,OK,14
1770509881444,TEXT,34,OK,13
1770509881444,TEXT,33,OK,9
1770509881444,TEXT,30,OK,6
1770509881444,TEXT,34,OK,3
1770509881444,TEXT,35,OK,4
1770509881444,TEXT,29,OK,8
1770509881445,TEXT,30,OK,8
1770509881445,TEXT,29,OK,8
1770509881445,TEXT,31,OK,4
1770509881445,TEXT,35,OK,15
1770509881445,TEXT,33,OK,5
1770509881445,TEXT,31,OK,11
1770509881446,TEXT,36,OK,17
1770509881446,TEXT,33,OK,11
1770509881446,TEXT,35,OK,12
1770509881446,TEXT,36,OK,6
1770509881446,TEXT,35,OK,11
1770509881446,TEXT,37,OK,7
1770509881446,TEXT,37,OK,4
1770509881446,LEAVE,37,OK,10
1770509881446,TEXT,30,OK,20
1770509881446,TEXT,31,OK,15
1770509881448,TEXT,37,OK,4
1770509881448,TEXT,34,OK,17
1770509881454,TEXT,24,OK,12
1770509881454,TEXT,24,OK,18
1770509881454,TEXT,24,OK,11
1770509881454,TEXT,24,OK,17
1770509881458,TEXT,28,OK,17
1770509881458,TEXT,27,OK,10
1770509881461,TEXT,29,OK,17
1770509881461,TEXT,31,OK,8
1770509881462,TEXT,31,OK,14
1770509881462,TEXT,32,OK,1
1770509881462,TEXT,26,OK,10
1770509881462,TEXT,27,OK,20
1770509881465,TEXT,25,OK,10
1770509881465,TEXT,29,OK,11
1770509881471,JOIN,30,OK,18
1770509881471,TEXT,35,OK,4
1770509881473,TEXT,37,OK,9
1770509881473,TEXT,31,OK,20
1770509881473,TEXT,37,OK,14
1770509881473,TEXT,31,OK,19
1770509881473,TEXT,33,OK,6
1770509881478,LEAVE,69,OK,1
1770509881478,TEXT,66,OK,3
1770509881478,TEXT,68,OK,20
1770509881478,TEXT,68,OK,20
1770509881478,TEXT,65,OK,14
1770509881478,TEXT,69,OK,4
1770509881478,TEXT,49,OK,11
1770509881478,TEXT,66,OK,9
1770509881478,TEXT,69,OK,10
1770509881480,TEXT,38,OK,14
1770509881480,TEXT,70,OK,17
1770509881480,TEXT,35,OK,13
1770509881482,TEXT,52,OK,17
1770509881482,TEXT,52,OK,17
1770509881486,TEXT,32,OK,4
1770509881499,TEXT,28,OK,4
1770509881503,TEXT,32,OK,10
1770509881504,TEXT,32,OK,12
1770509881504,TEXT,32,OK,4
1770509881504,TEXT,32,OK,19
1770509881504,TEXT,33,OK,15
1770509881504,TEXT,32,OK,12
1770509881504,TEXT,32,OK,2
1770509881505,TEXT,69,OK,14
1770509881505,TEXT,33,OK,4
1770509881505,TEXT,33,OK,15
1770509881505,TEXT,33,OK,7
1770509881505,TEXT,33,OK,11
1770509881505,TEXT,33,OK,1
1770509881505,TEXT,33,OK,20
1770509881505,TEXT,32,OK,12
1770509881505,TEXT,33,OK,11
1770509881507,TEXT,28,OK,17
1770509881507,TEXT,28,OK,12
1770509881507,TEXT,28,OK,12
1770509881507,TEXT,28,OK,3
1770509881507,TEXT,28,OK,2
1770509881507,TEXT,29,OK,20
1770509881508,TEXT,31,OK,1
1770509881508,TEXT,29,OK,5
1770509881508,JOIN,29,OK,7
1770509881510,TEXT,23,OK,16
1770509881510,TEXT,30,OK,7
1770509881511,TEXT,28,OK,8
1770509881511,TEXT,32,OK,6
1770509881512,TEXT,34,OK,4
1770509881512,TEXT,25,OK,10
1770509881512,TEXT,34,OK,18
1770509881512,TEXT,25,OK,14
1770509881512,TEXT,25,OK,10
1770509881512,TEXT,34,OK,3
1770509881513,TEXT,26,OK,3
1770509881514,TEXT,24,OK,10
1770509881514,TEXT,25,OK,17
1770509881514,TEXT,27,OK,9
1770509881515,TEXT,27,OK,16
1770509881518,TEXT,28,OK,12
1770509881518,TEXT,30,OK,2
1770509881518,TEXT,26,OK,10
1770509881518,TEXT,28,OK,4
1770509881518,TEXT,26,OK,2
1770509881518,TEXT,26,OK,17
1770509881518,TEXT,28,OK,1
1770509881518,TEXT,29,OK,3
1770509881518,TEXT,29,OK,16
1770509881518,TEXT,26,OK,11
1770509881518,TEXT,26,OK,19
1770509881518,TEXT,28,OK,14
1770509881525,TEXT,32,OK,6
1770509881528,TEXT,35,OK,12
1770509881528,TEXT,30,OK,18
1770509881529,TEXT,36,OK,16
1770509881529,TEXT,58,OK,4
1770509881529,TEXT,36,OK,3
1770509881529,TEXT,36,OK,9
1770509881536,TEXT,36,OK,6
1770509881536,TEXT,30,OK,6
1770509881536,TEXT,36,OK,11
1770509881536,TEXT,32,OK,5
1770509881540,JOIN,36,OK,9
1770509881540,TEXT,34,OK,18
1770509881540,TEXT,34,OK,7
1770509881540,TEXT,36,OK,3
1770509881541,TEXT,35,OK,5
1770509881542,TEXT,55,OK,14
1770509881542,TEXT,51,OK,17
1770509881544,TEXT,65,OK,12
1770509881544,TEXT,65,OK,12
1770509881544,TEXT,65,OK,12
1770509881544,TEXT,57,OK,2
1770509881544,TEXT,55,OK,16
1770509881544,TEXT,55,OK,3
1770509881544,TEXT,55,OK,16
1770509881556,TEXT,27,OK,14
1770509881556,TEXT,26,OK,4
1770509881556,TEXT,26,OK,15
1770509881556,TEXT,26,OK,16
1770509881556,TEXT,63,OK,3
1770509881556,TEXT,26,OK,3
1770509881556,TEXT,26,OK,20
1770509881557,TEXT,27,OK,5
1770509881557,TEXT,27,OK,2
1770509881557,TEXT,27,OK,19
1770509881558,TEXT,28,OK,2
1770509881561,TEXT,27,OK,13
1770509881561,LEAVE,31,OK,5
1770509881562,TEXT,61,OK,6
1770509881564,LEAVE,28,OK,8
1770509881564,TEXT,31,OK,5
1770509881564,TEXT,27,OK,3
1770509881564,TEXT,27,OK,10
1770509881564,LEAVE,27,OK,14
1770509881564,TEXT,27,OK,4
1770509881564,TEXT,31,OK,8
1770509881566,TEXT,30,OK,19
1770509881566,TEXT,29,OK,5
1770509881566,TEXT,30,OK,5
1770509881566,TEXT,29,OK,20
1770509881566,TEXT,29,OK,12
1770509881566,TEXT,29,OK,2
1770509881566,TEXT,30,OK,10
1770509881566,LEAVE,29,OK,18
1770509881566,TEXT,26,OK,12
1770509881566,TEXT,29,OK,7
1770509881566,TEXT,29,OK,10
1770509881566,TEXT,26,OK,13
1770509881566,TEXT,25,OK,8
1770509881567,TEXT,63,OK,9
1770509881567,TEXT,25,OK,10
1770509881567,TEXT,29,OK,18
1770509881567,TEXT,30,OK,14
1770509881567,TEXT,25,OK,11
1770509881567,TEXT,25,OK,9
1770509881567,TEXT,29,OK,13
1770509881567,TEXT,26,OK,3
1770509881567,TEXT,22,OK,10
1770509881567,JOIN,25,OK,11
1770509881567,TEXT,30,OK,3
1770509881567,TEXT,25,OK,18
1770509881569,TEXT,29,OK,19
1770509881569,JOIN,28,OK,6
1770509881569,TEXT,29,OK,11
1770509881569,TEXT,32,OK,5
1770509881569,TEXT,32,OK,19
1770509881569,TEXT,24,OK,17
1770509881569,TEXT,24,OK,12
1770509881569,JOIN,29,OK,18
1770509881569,TEXT,25,OK,9
1770509881569,TEXT,28,OK,19
1770509881569,TEXT,63,OK,5
1770509881569,LEAVE,63,OK,5
1770509881569,TEXT,25,OK,1
1770509881569,TEXT,27,OK,14
1770509881569,TEXT,26,OK,7
1770509881569,TEXT,25,OK,13
1770509881569,TEXT,25,OK,2
1770509881569,TEXT,29,OK,15
1770509881575,TEXT,24,OK,20
1770509881579,TEXT,27,OK,8
1770509881579,TEXT,27,OK,14
1770509881580,TEXT,28,OK,6
1770509881580,TEXT,28,OK,1
1770509881580,TEXT,28,OK,5
1770509881581,TEXT,28,OK,10
1770509881581,TEXT,28,OK,13
1770509881581,TEXT,30,OK,19
1770509881581,TEXT,28,OK,10
1770509881581,JOIN,28,OK,13
1770509881581,TEXT,29,OK,5
1770509881581,TEXT,28,OK,15
1770509881582,TEXT,26,OK,12
1770509881585,TEXT,33,OK,15
1770509881585,TEXT,33,OK,3
1770509881585,LEAVE,28,OK,15
1770509881588,TEXT,30,OK,4
1770509881588,TEXT,30,OK,11
1770509881588,TEXT,30,OK,17
1770509881588,TEXT,30,OK,3
1770509881588,JOIN,30,OK,4
1770509881588,TEXT,30,OK,8
1770509881596,JOIN,63,OK,5
1770509881599,TEXT,66,OK,8
1770509881600,JOIN,37,OK,1
1770509881603,TEXT,51,OK,14
1770509881603,TEXT,22,OK,19
1770509881609,TEXT,23,OK,10
1770509881609,TEXT,23,OK,17
1770509881609,TEXT,51,OK,15
1770509881609,TEXT,27,OK,14
1770509881609,JOIN,27,OK,6
1770509881610,TEXT,24,OK,16
1770509881612,TEXT,26,OK,5
1770509881612,TEXT,23,OK,3
1770509881612,TEXT,23,OK,18
1770509881612,TEXT,25,OK,4
1770509881612,TEXT,25,OK,12
1770509881612,LEAVE,25,OK,9
1770509881612,TEXT,26,OK,2
1770509881612,TEXT,30,OK,4
1770509881612,TEXT,26,OK,15
1770509881612,TEXT,26,OK,10
1770509881612,TEXT,23,OK,6
1770509881613,TEXT,24,OK,12
1770509881613,TEXT,24,OK,7
1770509881616,TEXT,27,OK,1
1770509881618,TEXT,28,OK,3
1770509881618,TEXT,26,OK,2
1770509881618,TEXT,26,OK,11
1770509881623,TEXT,30,OK,2
1770509881623,TEXT,31,OK,7
1770509881623,TEXT,27,OK,16
1770509881623,TEXT,27,OK,7
1770509881623,TEXT,26,OK,14
1770509881623,TEXT,26,OK,3
1770509881623,TEXT,26,OK,10
1770509881624,TEXT,26,OK,18
1770509881624,TEXT,26,OK,13
1770509881624,TEXT,32,OK,4
1770509881626,TEXT,29,OK,16
1770509881626,TEXT,29,OK,4
1770509881626,TEXT,29,OK,10
1770509881629,TEXT,25,OK,19
1770509881629,TEXT,32,OK,17
1770509881629,TEXT,23,OK,12
1770509881631,TEXT,35,OK,5
1770509881631,TEXT,27,OK,17
1770509881631,TEXT,28,OK,15
1770509881631,TEXT,31,OK,7
1770509881631,TEXT,35,OK,1
1770509881631,TEXT,31,OK,19
1770509881631,TEXT,35,OK,18
1770509881631,TEXT,32,OK,15
1770509881631,LEAVE,32,OK,7
1770509881631,TEXT,34,OK,13
1770509881631,TEXT,28,OK,11
1770509881631,TEXT,34,OK,2
